"_id","_rev","roomRef","joined","LPG_MQ9_Level","CH4_MQ9_Level","CO_MQ9_Level","CO_MQ135_Level","Alcool_MQ135_Level","CO2_MQ135_Level","Toluen_MQ135_Level","MH4_MQ135_Level","Aceton_MQ135_Level","O3_MQ131_Level","Temperatura_Level","Humidade_Level","QualityAirConcept","CO_MQ9_Level_IQAR","CO_MQ135_Level_IQAR","O3_MQ131_Level_IQAR","CalcHeatIndex","TargetConcept"
"9de75dcf-1710-41a0-a956-0736267c1b46","1-1c838bd68d2dbf034b24d471eef55785","rtosOFFv1_Galpao","21/06/24,12:46:15",,,,3.87,1.31,2.81,0.54,4.28,0.46,1.4,,,"Boa",,17.77777777777778,0.4,,
"9deb30b5-0bd4-4882-8545-c7612155f682","1-930bf7cd042c86b20c17c61008588907","rtosOFFv1_Galpao","21/06/24,11:20:56",,,,4.05,1.36,2.9,0.56,4.4,0.48,1.15,,,"Boa",,17.77777777777778,0.4,,
"9df15c72-0479-4961-b67c-3fb5711404c2","1-00458a3755196d3276d4fec22f8d534d","rtosONv1_Galpao","20/06/24,13:09:28",,,,4.79,1.55,3.28,0.65,4.89,0.55,2.37,,,"Boa",,22.22222222222222,0.8,,
"9dfa51bd-e2f7-409d-a535-c129507e3863","1-661887453a779f65e9714b5b815c2742","rtosONv1_Galpao","20/06/24,13:36:21",,,,5.87,1.83,3.8,0.78,5.56,0.66,3.04,,,"Boa",,26.666666666666668,1.2000000000000002,,
"9dfcca89-18ea-4c80-8710-b335aaaaa7d9","1-1c1dccd255445ac0e0e0ce3bdcdc5822","rtosONv1_Galpao","02/07/24,09:32:18, 700",,,,3.24,1.13,2.47,0.46,3.83,0.4,0.54,,,"Boa",,13.333333333333334,0.4,,
"9e09c892-4e6e-4d85-b41b-cc80a844796d","1-58121bacaa4711fdf670b4d8bd972d75","rtosONv1_Galpao","21/06/24,13:06:42",,,,2.47,0.91,2.02,0.36,3.23,0.31,0.96,,,"Boa",,8.88888888888889,0.4,,
"9e0b9e66-f97f-43a0-911a-0fe883aca836","1-197f4d8628bbb84be1850e8b15ba911a","rtosONv1_Galpao","21/06/24,12:24:10",,,,2.49,0.91,2.03,0.37,3.24,0.31,0.87,,,"Boa",,8.88888888888889,0.4,,
"9e1457ae-6613-4f97-8017-9f1b79ab6264","1-6fd5bcacbb94c15704364075581f74a8","rtosONv1_Galpao","21/06/24,10:35:24",,,,2.35,0.87,1.95,0.35,3.13,0.3,0.58,,,"Boa",,8.88888888888889,0.4,,
"9e1c3d25-fce1-4371-9c5d-9d7047e39b03","1-994c53ad858170d5e3eb362270891b29","rtosONv1_Galpao","02/07/24,09:26:03, 304",,,,3.05,1.08,2.36,0.44,3.68,0.37,0.57,,,"Boa",,13.333333333333334,0.4,,
"9e33a7ce-af73-452a-a070-57629d5fbc73","1-4ffdd96f82f439f259a92e5dc60a7ccb","rtosOFFv1_Galpao","21/06/24,12:00:41",,,,4,1.34,2.87,0.56,4.37,0.47,1.7,,,"Boa",,17.77777777777778,0.8,,
"9e3bffbd-6d5a-461c-82c9-6cb99a395269","1-9c3558f16da7bd6ff5fc77e4d7cab367","rtosONv1_Galpao","21/06/24,13:15:34",,,,2.65,0.96,2.13,0.39,3.37,0.33,0.93,,,"Boa",,13.333333333333334,0.4,,
"9e43855a-f543-4086-985b-5aa33b954843","1-a61deb0a5e1075f17a0cb5a53a23a5bc","rtosOFFv1_Galpao","21/06/24,13:58:27",,,,4.74,1.54,3.25,0.65,4.86,0.55,1.08,,,"Boa",,22.22222222222222,0.4,,
"9e60bb97-a50b-427b-9a11-a7210cf7d494","1-4b5bc51920fd6ada4cebc22471860759","rtosONv1_Galpao","21/06/24,11:21:42",,,,2.82,1.01,2.23,0.41,3.5,0.35,0.69,,,"Boa",,13.333333333333334,0.4,,
"9e659a6c-1992-4271-831f-ce986c9dc32a","1-1cb09d7b1c4411ecddd8793091ba08e9","rtosOFFv1_Galpao","20/06/24,13:12:19",,,,4.57,1.49,3.17,0.62,4.75,0.53,1.39,,,"Boa",,22.22222222222222,0.4,,
"9e7449d6-abf9-4ced-adb0-c1f3d3240d71","1-5b821a4e45d455945d74ed6faf6545dc","rtosONv1_Galpao","21/06/24,10:02:09",,,,3.11,1.09,2.39,0.45,3.73,0.38,0.63,,,"Boa",,13.333333333333334,0.4,,
"9e7a8c68-6827-418c-924d-46a98d6b344b","1-c105c64b4940c14e70d693563a989deb","rtosOFFv1_Galpao","21/06/24,11:34:58",,,,3.92,1.32,2.83,0.55,4.31,0.46,0.72,,,"Boa",,17.77777777777778,0.4,,
"9e7e364b-9fdf-4a1f-a7d2-70e2841bde63","1-68432f738b65c13ada9731e7eb686b62","rtosOFFv1_Galpao","21/06/24,12:26:58",,,,3.74,1.27,2.74,0.52,4.18,0.45,0.63,,,"Boa",,17.77777777777778,0.4,,
"9e8cbe3a-5760-42c3-9e1d-c149bdb33de3","1-620af90fb1ca910b8c6cdc2268f11d0f","rtosONv1_Galpao","21/06/24,13:21:36",,,,2.97,1.05,2.32,0.43,3.62,0.37,0.9,,,"Boa",,13.333333333333334,0.4,,
"9e92e4f5-1123-498c-aa05-32b7872f6101","1-7a868598d8dbdf84c746ecf4eb3a49fd","rtosONv1_Galpao","21/06/24,10:12:29",,,,3.27,1.14,2.48,0.47,3.85,0.4,0.62,,,"Boa",,13.333333333333334,0.4,,
"9e986995-33a8-4bd5-ae79-75e1f7f542e0","1-d849ed1e2c9879d658a71909f4717a5c","rtosONv1_Galpao","20/06/24,12:50:17",,,,4.16,1.38,2.96,0.58,4.48,0.49,1.81,,,"Boa",,17.77777777777778,0.8,,
"9eb351e5-9b77-48e7-9f73-74d0a5b3dc4a","1-1e25b0b5d33cfda2affc19103d1c3a0f","rtosONv1_Galpao","21/06/24,12:36:49",,,,2.66,0.96,2.14,0.39,3.38,0.33,0.88,,,"Boa",,13.333333333333334,0.4,,
"9eb72cfc-20de-49a2-8e50-3bb4fc3e28d5","1-d2f557a1294d88e5c5b4543d171eb0a5","rtosOFFv1_Galpao","21/06/24,12:43:17",,,,3.83,1.29,2.78,0.53,4.25,0.46,1.37,,,"Boa",,17.77777777777778,0.4,,
"9ebb2ed9-293c-46ae-9b4f-a7ded9c4308a","1-cd3e5a3dc0ddb6183a5056ed490712f2","rtosONv1_Galpao","21/06/24,10:37:35",,,,3.12,1.1,2.4,0.45,3.74,0.38,0.61,,,"Boa",,13.333333333333334,0.4,,
"9ebc472e-fd4a-4414-a0a0-ebe075ceff87","1-5960dee4534bb4403610ec038d741dc9","rtosONv1_Galpao","21/06/24,12:27:21",,,,2.7,0.97,2.16,0.39,3.41,0.34,0.88,,,"Boa",,13.333333333333334,0.4,,
"9ec56543-4822-434b-bdab-d3af81e7485f","1-85a90f71b29461e26eccdd441f036a0c","rtosOFFv1_Galpao","21/06/24,12:47:36",,,,3.86,1.3,2.8,0.54,4.27,0.46,1.33,,,"Boa",,17.77777777777778,0.4,,
"9ed5f715-b8ce-4838-9cdc-1e797ab1da40","1-7169bdebf63d472e97b134ec0a7803ae","rtosOFFv1_Galpao","21/06/24,12:14:07",,,,4.13,1.37,2.94,0.57,4.45,0.49,1.94,,,"Boa",,17.77777777777778,0.8,,
"9ed6703a-5044-422e-9031-235b32638cec","1-02021d9383f6049016f090cfc69390b7","rtosOFFv1_Galpao","02/07/24,09:54:44, 313",,,,2.7,0.98,2.16,0.39,3.42,0.34,0.73,,,"Boa",,13.333333333333334,0.4,,
"9ed67c38-f819-47dc-8bc0-5ac8df5e485d","1-28bbf7c7cd0a7d1631238dba07c10ae6","rtosONv1_Galpao","21/06/24,09:43:41",,,,2.49,0.92,2.04,0.37,3.25,0.32,0.75,,,"Boa",,8.88888888888889,0.4,,
"9ee3b6c4-3759-478a-a994-2706e38d15a3","1-df7b3145fd9199ff11d0c1a76b585fb8","rtosOFFv1_Galpao","21/06/24,11:04:55",,,,4.17,1.39,2.97,0.58,4.49,0.49,1.11,,,"Boa",,17.77777777777778,0.4,,
"9eeac9e2-0637-4ec7-a780-e45ac1b7d0bb","1-334fd8b4b990f9a15f37902a30a72938","rtosOFFv1_Galpao","21/06/24,13:41:15",,,,4.62,1.5,3.19,0.63,4.78,0.53,1.22,,,"Boa",,22.22222222222222,0.4,,
"9ef1612a-f786-466d-96cd-4daa1b6e79ea","1-da6fb56f8bb17e6f98433c888c6b09bc","rtosONv1_Galpao","21/06/24,11:39:31",,,,2.69,0.97,2.15,0.39,3.4,0.34,0.73,,,"Boa",,13.333333333333334,0.4,,
"9f12e5f0-6d74-4170-bb08-a603f5d0c7d8","1-eedcd33360cd9ed96b108096afe97f88","rtosONv1_Galpao","20/06/24,13:04:57",,,,4.16,1.38,2.96,0.58,4.48,0.49,2.08,,,"Boa",,17.77777777777778,0.8,,
"9f13c93c-8beb-42ee-8e28-5fda62b4a15c","1-b116ab2409c0aa7038d604fcf4135be5","rtosOFFv1_Galpao","21/06/24,11:37:39",,,,4.12,1.37,2.93,0.57,4.45,0.48,1.57,,,"Boa",,17.77777777777778,0.8,,
"9f1bd6d3-3afb-4f93-9c4a-eb557911cdf9","1-e3ed78668af39ef283cc3dc22da6bb21","rtosOFFv1_Galpao","20/06/24,12:41:10",,,,6.34,1.94,4.02,0.83,5.83,0.7,1.4,,,"Boa",,26.666666666666668,0.4,,
"9f2c0f4f-5e0b-4b49-8b8f-7729fd6c6d7c","1-0953cff3cc206794a8b9973e672d678f","rtosONv1_Galpao","21/06/24,11:56:37",,,,2.45,0.9,2.01,0.36,3.21,0.31,0.74,,,"Boa",,8.88888888888889,0.4,,
"9f305774-c0dd-4253-9789-64ccc53d0d29","1-fd453efb0694a1dbb0ba35bdc701463d","rtosOFFv1_Galpao","21/06/24,10:13:03",,,,7.98,2.34,4.75,1.02,6.74,0.85,1.45,,,"Boa",,35.55555555555556,0.4,,
"9f3a825f-c6f3-472e-81a5-5e0e38b7b53c","1-bddc50d9b47954cd0edc70060ca583c2","rtosONv1_Galpao","21/06/24,10:21:21",,,,2.76,0.99,2.2,0.4,3.46,0.34,0.57,,,"Boa",,13.333333333333334,0.4,,
"9f489156-0269-4f02-9c4d-b2fee0d845af","1-2625d38bba685925764627efd6794660","rtosONv1_Galpao","02/07/24,09:18:30, 691",,,,2.22,0.83,1.88,0.33,3.02,0.29,0.56,,,"Boa",,8.88888888888889,0.4,,
"9f4ffd76-3344-4e6e-8cf7-57803e1ee756","1-9ac365b24fec9c4563e4769f95a1b3de","rtosOFFv1_Galpao","20/06/24,12:49:12",,,,10.48,2.92,5.79,1.29,8,1.08,1.28,,,"Moderada",,41,0.4,,
"9f597850-bb21-4f61-a668-d62a82399b6e","1-7bdd1e4d9578ce1f80daa6f5efffc8d8","rtosONv1_Galpao","21/06/24,12:10:01",,,,2.59,0.94,2.1,0.38,3.32,0.33,0.79,,,"Boa",,13.333333333333334,0.4,,
"9f682b3a-6f5f-45e5-b669-1beb23d0b652","1-84d61ba6ae6876dc55ae2d46572037cf","rtosONv1_Galpao","21/06/24,12:58:20",,,,2.63,0.96,2.12,0.39,3.36,0.33,1.03,,,"Boa",,13.333333333333334,0.4,,
"9f76bd40-a2f0-44eb-8d32-fe542f40bc5e","1-8461f53c3e3445fca34750c1d420710a","rtosONv1_Galpao","21/06/24,13:59:35",,,,2.77,1,2.2,0.4,3.47,0.35,0.84,,,"Boa",,13.333333333333334,0.4,,
"9f779115-6465-42e5-be60-cd37dc34875c","1-4059c155e890b16e76cc995be879f51a","rtosOFFv1_Galpao","21/06/24,13:35:38",,,,4.4,1.45,3.08,0.6,4.64,0.51,1.35,,,"Boa",,17.77777777777778,0.4,,
"9f9d615c-e2f7-4a29-a194-30e281dfe26d","1-724803c13de466f4f61bde430b62f54b","rtosONv1_Galpao","21/06/24,13:38:53",,,,2.78,1,2.21,0.4,3.47,0.35,0.85,,,"Boa",,13.333333333333334,0.4,,
"9fb30cf0-fe05-4207-94a0-a2da5d099b31","1-acf4172fd6e8a65a69d7da8c56b7ad8f","rtosOFFv1_Galpao","21/06/24,12:10:13",,,,4.12,1.37,2.93,0.57,4.45,0.48,0.69,,,"Boa",,17.77777777777778,0.4,,
"9fc5697d-07d7-4692-ad94-631eca09714b","1-4fbbdf4888d829c2685ad0ccb1a8bf5d","rtosOFFv1_Galpao","21/06/24,13:34:01",,,,4.56,1.49,3.16,0.62,4.74,0.53,1.44,,,"Boa",,22.22222222222222,0.4,,
"9fdc2999-fc2c-49d4-89c6-a67144f5ba65","1-c758c1ff5f37e4d1b91774f8f91114f7","rtosONv1_Galpao","02/07/24,09:46:31, 709",,,,2.82,1.01,2.23,0.41,3.51,0.35,0.51,,,"Boa",,13.333333333333334,0.4,,
"9fe4b790-2163-494f-b0ad-b8c438092948","1-1a3b2ef59d23fd54572d77a94ed73e2b","rtosONv1_Galpao","21/06/24,13:33:32",,,,2.62,0.95,2.12,0.38,3.35,0.33,0.87,,,"Boa",,13.333333333333334,0.4,,
"a0039fd2-3f8a-4068-ac20-5059c8b80945","1-2e55b03e8e065ed470ad77553680a092","rtosONv1_Galpao","21/06/24,10:21:31",,,,2.67,0.97,2.14,0.39,3.39,0.33,0.57,,,"Boa",,13.333333333333334,0.4,,
"a0062bf8-51c6-4ad1-9478-cfbd5d62c559","1-b2f3335ca641b4ba04f0fdbb5af58641","rtosOFFv1_Galpao","21/06/24,12:29:25",,,,3.83,1.29,2.78,0.54,4.25,0.46,1.43,,,"Boa",,17.77777777777778,0.4,,
"a00b48d2-b303-4d4a-bd10-bd1acf329875","1-e59d125e6ec811b698ef3090b7567e64","rtosOFFv1_Galpao","21/06/24,11:17:18",,,,4.39,1.44,3.07,0.6,4.63,0.51,1.88,,,"Boa",,17.77777777777778,0.8,,
"a0126470-a593-457e-9e92-e4e14dbb5012","1-ca4bbc6826837132343527447ba8c7a9","rtosONv1_Galpao","21/06/24,09:55:02",,,,3.27,1.14,2.48,0.47,3.85,0.4,0.69,,,"Boa",,13.333333333333334,0.4,,
"a020f663-5c73-4719-84e5-7607e51f5a0c","1-7cbbd345b62b2b157b38f213a2d47703","rtosONv1_Galpao","21/06/24,10:35:59",,,,3.04,1.07,2.35,0.44,3.68,0.37,0.59,,,"Boa",,13.333333333333334,0.4,,
"a0210c62-a38b-4d2f-88bc-cdc8e9e7662b","1-70bf3846c09ed1008175201acdf4b02d","rtosONv1_Galpao","20/06/24,13:35:21",,,,5.65,1.77,3.7,0.75,5.43,0.64,3.02,,,"Boa",,26.666666666666668,1.2000000000000002,,
"a0229a54-1c67-4f99-8b47-eb2e201e0d61","1-2794ec86c9b29db86561377808cf5110","rtosOFFv1_Galpao","21/06/24,11:49:27",,,,4.2,1.39,2.98,0.58,4.5,0.49,1.74,,,"Boa",,17.77777777777778,0.8,,
"a0287f35-f17a-48ea-9332-b03651e93c00","1-29292803f01ee940284d9e5c0a1cf50b","rtosONv1_Galpao","21/06/24,13:14:39",,,,2.65,0.96,2.13,0.39,3.37,0.33,0.92,,,"Boa",,13.333333333333334,0.4,,
"a0308f35-2627-44a9-b910-0ac6455f23fe","1-188c449cbdd128cd1706bd537f3de818","rtosONv1_Galpao","21/06/24,10:34:34",,,,2.92,1.04,2.29,0.42,3.58,0.36,0.6,,,"Boa",,13.333333333333334,0.4,,
"a0347a8c-587c-4901-8196-e831e131aec6","1-ca820d05a4e1fcecf8ab43d4a998e1c0","rtosOFFv1_Galpao","21/06/24,10:44:35",,,,4.18,1.39,2.97,0.58,4.49,0.49,1.83,,,"Boa",,17.77777777777778,0.8,,
"a03725d4-d427-40bd-9300-14385599ff47","1-be0ad0be857eecd540167faae5021253","rtosOFFv1_Galpao","21/06/24,12:58:44",,,,4.11,1.37,2.93,0.57,4.44,0.48,0.66,,,"Boa",,17.77777777777778,0.4,,
"a03f3dbe-db77-4666-82e0-fe74fb101c1b","1-384514ce7ee27d5d36152439274bd480","rtosOFFv1_Galpao","21/06/24,13:40:03",,,,4.37,1.44,3.06,0.6,4.62,0.51,0.58,,,"Boa",,17.77777777777778,0.4,,
"a0403575-8156-4a56-8cdd-8f8da3f69870","1-4707d6533ced31d1ead9fc47fb300fe0","rtosONv1_Galpao","21/06/24,11:22:58",,,,2.4,0.89,1.98,0.36,3.17,0.31,0.67,,,"Boa",,8.88888888888889,0.4,,
"a0429134-51c3-4e92-a169-8ceb03fa3c71","1-a075e5c0cece3ce655849fd94e7ff8af","rtosONv1_Galpao","21/06/24,13:38:43",,,,2.46,0.91,2.02,0.36,3.22,0.31,0.86,,,"Boa",,8.88888888888889,0.4,,
"a05062ad-59b5-4350-b6ee-7607e535bec1","1-d3ca8e917dd9cd66c1f0fc8be5733cc6","rtosOFFv1_Galpao","02/07/24,09:46:14, 336",,,,2.18,0.82,1.85,0.33,2.99,0.28,0.63,,,"Boa",,8.88888888888889,0.4,,
"a069e0e2-cde9-40cc-b31f-f1b844e858cc","1-3b7d03a424f5da0f8ca7fd8269993479","rtosONv1_Galpao","21/06/24,12:38:49",,,,2.39,0.89,1.98,0.35,3.16,0.3,0.91,,,"Boa",,8.88888888888889,0.4,,
"a071f568-9442-4ed3-9f78-3d97787921a2","1-dde8100ad28809a98133bdeb9e882731","rtosONv1_Galpao","21/06/24,12:43:25",,,,2.27,0.85,1.9,0.34,3.06,0.29,0.93,,,"Boa",,8.88888888888889,0.4,,
"a09ad332-533b-489d-b205-e0ad18b11ac7","1-637517c21c218232d564d4f7efb08a4f","rtosOFFv1_Galpao","21/06/24,13:21:16",,,,4.11,1.37,2.93,0.57,4.44,0.48,0.68,,,"Boa",,17.77777777777778,0.4,,
"a0a329c5-8925-4901-8b7f-3923b02968be","1-e89d4f97bd6c884fd826919861facc23","rtosOFFv1_Galpao","21/06/24,11:54:56",,,,4.02,1.34,2.88,0.56,4.38,0.47,0.61,,,"Boa",,17.77777777777778,0.4,,
"a0af3707-b3ac-4920-80f5-c37f7bba8eb3","1-ce9c685db0822601d80b8db012090349","rtosONv1_Galpao","21/06/24,11:41:56",,,,2.16,0.81,1.84,0.32,2.96,0.28,0.7,,,"Boa",,8.88888888888889,0.4,,
"a0c14616-87b0-4e51-af14-94dfaa7f3f9d","1-e1aed83d374908a59880c903e43f6175","rtosOFFv1_Galpao","21/06/24,13:21:00",,,,4.38,1.44,3.07,0.6,4.63,0.51,1.14,,,"Boa",,17.77777777777778,0.4,,
"a0d351ce-a509-41f2-ba36-05827604a89f","1-e6d7faa9037899bd4c8ed6ec2fe5758f","rtosONv1_Galpao","20/06/24,13:14:52",,,,4.47,1.47,3.11,0.61,4.68,0.52,3.01,,,"Boa",,17.77777777777778,1.2000000000000002,,
"a0d59dee-f0c6-4631-a829-7409ae0f783c","1-f2f1fc8f56042aa139cfb298afc6ef5b","rtosONv1_Galpao","20/06/24,12:59:55",,,,3.99,1.34,2.87,0.56,4.36,0.47,2.04,,,"Boa",,17.77777777777778,0.8,,
"a0df7f41-06a6-4d53-897c-85253c015087","1-841fe3b402103542cf8013c5e3a16c93","rtosOFFv1_Galpao","21/06/24,10:26:38",,,,7.19,2.15,4.4,0.93,6.31,0.78,1.29,,,"Boa",,31.111111111111114,0.4,,
"a0f4ad73-dded-4555-b3a4-b54da9c0daf7","1-7f1da240e37ae52b4d9c8035b18e81c1","rtosONv1_Galpao","21/06/24,13:26:00",,,,2.79,1,2.21,0.41,3.48,0.35,0.9,,,"Boa",,13.333333333333334,0.4,,
"a11e202d-06dd-4f3b-b364-6d65b84230af","1-199efba7987d69288de2c6322e1161aa","rtosONv1_Galpao","20/06/24,13:39:42",,,,6.05,1.87,3.88,0.8,5.66,0.67,3,,,"Boa",,26.666666666666668,1.2000000000000002,,
"a127b608-05b1-4b80-a081-ce3350c05582","1-9edff90869148fb921152291e526b252","rtosONv1_Galpao","20/06/24,12:42:34",,,,3.96,1.33,2.86,0.55,4.34,0.47,1.83,,,"Boa",,17.77777777777778,0.8,,
"a129de32-605d-4472-917a-f6c25f75944d","1-b19e9f56677b5d0621b939b23c357d3e","rtosONv1_Galpao","21/06/24,11:41:12",,,,2.41,0.89,1.99,0.36,3.18,0.31,0.7,,,"Boa",,8.88888888888889,0.4,,
"a155cab4-5d57-40ce-8bf7-fefa6a22ef9d","1-9a8f61980d634d2ae639ab20de7ce3c8","rtosOFFv1_Galpao","20/06/24,12:46:08",,,,9.33,2.66,5.32,1.17,7.43,0.98,1.28,,,"Boa",,40,0.4,,
"a15e2a01-49c9-49d7-bafc-da4ef1238861","1-14784b93912947c5530eea93b3055e6c","rtosONv1_Galpao","21/06/24,11:32:31",,,,2.91,1.04,2.28,0.42,3.58,0.36,0.71,,,"Boa",,13.333333333333334,0.4,,
"a15fcd24-6b1a-4e94-84f5-c0e4f2693ab8","1-d1e153985573a6588a87d0a1144a27e1","rtosOFFv1_Galpao","02/07/24,09:30:58, 272",,,,2.69,0.97,2.15,0.39,3.4,0.34,0.88,,,"Boa",,13.333333333333334,0.4,,
"a1706c5e-4c36-46b8-bd38-ed099a6be3df","1-2dc9df9286aa7f86e2f1254e744fa882","rtosONv1_Galpao","02/07/24,09:25:03, 345",,,,2.86,1.02,2.25,0.41,3.53,0.35,0.57,,,"Boa",,13.333333333333334,0.4,,
"a171b245-fc66-49c6-a5e7-2f6a659010a6","1-6379ea366c6dbbe975d58f0f7f49e014","rtosONv1_Galpao","20/06/24,12:53:08",,,,4.44,1.46,3.1,0.61,4.66,0.52,1.86,,,"Boa",,17.77777777777778,0.8,,
"a1a3a449-0964-4898-ba0e-60f1029b781f","1-ac7480701e92368329e0fb336d447aaf","rtosOFFv1_Galpao","21/06/24,13:21:24",,,,4.18,1.39,2.97,0.58,4.49,0.49,0.72,,,"Boa",,17.77777777777778,0.4,,
"a1a7a165-9305-467c-8c4c-158ab6375bfe","1-0a316430ae958a63480191a2c71f81a5","rtosOFFv1_Galpao","21/06/24,12:54:59",,,,4,1.34,2.87,0.56,4.37,0.47,0.79,,,"Boa",,17.77777777777778,0.4,,
"a1c53a0e-0f09-4faf-8ab8-fa31df74afc9","1-2fb527fefc5f277577ff85cb4ac50cf4","rtosOFFv1_Galpao","21/06/24,10:14:50",,,,7.92,2.33,4.72,1.01,6.71,0.85,1.11,,,"Boa",,35.55555555555556,0.4,,
"a1cf6c56-7622-4573-a569-a6459f184636","1-912f1e853f413cf79f0f4241f6df474a","rtosOFFv1_Galpao","20/06/24,13:06:47",,,,4.1,1.37,2.93,0.57,4.43,0.48,1.77,,,"Boa",,17.77777777777778,0.8,,
"a1e90c0d-5b8c-42e6-99c1-b964540ab1b4","1-ed2ab038699564b34eed61a5278de895","rtosOFFv1_Galpao","21/06/24,13:14:27",,,,4.13,1.38,2.94,0.57,4.46,0.49,1.5,,,"Boa",,17.77777777777778,0.8,,
"a1f9dffc-5318-4de9-b887-1925db871bb1","1-a835b10da181d1c6d31ed2946b060afb","rtosONv1_Galpao","21/06/24,09:52:46",,,,3.51,1.21,2.61,0.5,4.02,0.42,0.7,,,"Boa",,17.77777777777778,0.4,,
"a1fe211c-df1b-4d62-9226-9aa53479d865","1-cf32784976bd9e9693110326e29be19a","rtosONv1_Galpao","21/06/24,13:16:34",,,,2.71,0.98,2.17,0.4,3.42,0.34,0.91,,,"Boa",,13.333333333333334,0.4,,
"a2036b14-908d-4fb3-9d65-4466ffaeeb16","1-f52dde6423a61033f58aa9a018390647","rtosONv1_Galpao","21/06/24,11:23:38",,,,2.68,0.97,2.15,0.39,3.39,0.34,0.68,,,"Boa",,13.333333333333334,0.4,,
"a20bf729-6a2b-4df8-ab31-50d728b2af6d","1-9148267435e049e379d0400548b05ca1","rtosOFFv1_Galpao","21/06/24,11:16:29",,,,4.61,1.5,3.19,0.63,4.77,0.53,2.16,,,"Boa",,22.22222222222222,0.8,,
"a20cf073-71e4-42a3-ae7f-a5d614cba530","1-8a4878b48008a216fbd6a99a0ca76186","rtosOFFv1_Galpao","20/06/24,13:22:16",,,,3.74,1.27,2.74,0.52,4.18,0.45,1.61,,,"Boa",,17.77777777777778,0.8,,
"a211d5bf-fb42-4618-81cc-f67a9db059b5","1-cadd0ddbfb3ad5a9e56f3b4a4ee5b41c","rtosOFFv1_Galpao","21/06/24,12:46:23",,,,3.94,1.32,2.84,0.55,4.32,0.47,1.29,,,"Boa",,17.77777777777778,0.4,,
"a21e4984-4efd-42ac-8f54-7acf99b5dfd1","1-7638ac4bded1b1ca1702f14f8181f5c3","rtosONv1_Galpao","21/06/24,09:35:41",,,,3.51,1.21,2.61,0.5,4.02,0.42,0.87,,,"Boa",,17.77777777777778,0.4,,
"a21fca3a-2b0d-4591-bd64-258522ab288d","1-ae0a936ab7e751ac4b2f7848b54536ad","rtosONv1_Galpao","21/06/24,10:12:19",,,,2.65,0.96,2.13,0.39,3.37,0.33,0.62,,,"Boa",,13.333333333333334,0.4,,
"a21fcef3-a1ff-4d41-83e0-1a26a525b8b2","1-204e418b35771e7927b9ed8175a4f611","rtosONv1_Galpao","21/06/24,13:49:56",,,,2.68,0.97,2.15,0.39,3.39,0.34,0.84,,,"Boa",,13.333333333333334,0.4,,
"a226e3d0-0053-44f3-9eb9-e822b2e6abb8","1-01ce0b3f67eea5baa77af3a900b2527d","rtosONv1_Galpao","21/06/24,10:22:02",,,,2.92,1.04,2.29,0.42,3.58,0.36,0.58,,,"Boa",,13.333333333333334,0.4,,
"a23f06e0-46b3-4d17-a02c-cbfae7a4b52f","1-8f5f5e999015ab14b70690660f1a6bbf","rtosONv1_Galpao","20/06/24,13:35:05",,,,6.22,1.92,3.96,0.82,5.76,0.69,2.95,,,"Boa",,26.666666666666668,1.2000000000000002,,
"a246dfc0-4cea-4e65-aa00-c4756f12c8ec","1-a7e8b41dc286c2802b54b2b825ee49e6","rtosOFFv1_Galpao","21/06/24,13:40:35",,,,4.54,1.49,3.15,0.62,4.73,0.53,0.61,,,"Boa",,22.22222222222222,0.4,,
"a24b88d0-1569-4af4-bb71-4ef3e19933f2","1-169a564f6a9adf74abcbdbd3b9e5f056","rtosONv1_Galpao","21/06/24,11:30:04",,,,2.83,1.02,2.24,0.41,3.52,0.35,0.71,,,"Boa",,13.333333333333334,0.4,,
"a263846b-94aa-462e-8cd7-23c93ca94e21","1-f8eb7b4d37933b6136c2a7536ee1c47c","rtosONv1_Galpao","21/06/24,11:52:13",,,,2.48,0.91,2.03,0.37,3.23,0.31,0.72,,,"Boa",,8.88888888888889,0.4,,
"a27257d7-3556-41dc-9cad-7dad7163e5be","1-af38e23ecfb322ee8b6c00eb6d6a9d90","rtosOFFv1_Galpao","20/06/24,13:26:15",,,,3.71,1.26,2.72,0.52,4.17,0.44,1.47,,,"Boa",,17.77777777777778,0.4,,
"a2733aea-553b-466f-8a7a-5e889d67a932","1-333d8c1fd292ad651447f4a79a49f94f","rtosOFFv1_Galpao","20/06/24,13:18:46",,,,3.9,1.31,2.82,0.54,4.3,0.46,1.4,,,"Boa",,17.77777777777778,0.4,,
"a2797c8a-b50e-4e23-abb8-cf68196c2bc6","1-6bae9e92d8155f0cb277c4a8d7cd3eca","rtosOFFv1_Galpao","21/06/24,11:10:42",,,,4.52,1.48,3.14,0.62,4.71,0.52,1.9,,,"Boa",,22.22222222222222,0.8,,
"a2866633-3f38-4643-8cf1-c11deabecbd4","1-9a575b8a3f57830d9b3a1cfb09820fe1","rtosOFFv1_Galpao","20/06/24,13:11:29",,,,5.06,1.62,3.41,0.68,5.06,0.58,1.38,,,"Boa",,22.22222222222222,0.4,,
"a29e0ec6-96cf-47af-b8df-a7c081fbcfb1","1-64ab4edd0fa61bdcb38e7b778eb05523","rtosOFFv1_Galpao","21/06/24,13:40:43",,,,4.45,1.46,3.11,0.61,4.67,0.52,1.46,,,"Boa",,17.77777777777778,0.4,,
