"_id","_rev","roomRef","joined","LPG_MQ9_Level","CH4_MQ9_Level","CO_MQ9_Level","CO_MQ135_Level","Alcool_MQ135_Level","CO2_MQ135_Level","Toluen_MQ135_Level","MH4_MQ135_Level","Aceton_MQ135_Level","O3_MQ131_Level","Temperatura_Level","Humidade_Level","QualityAirConcept","CO_MQ9_Level_IQAR","CO_MQ135_Level_IQAR","O3_MQ131_Level_IQAR","CalcHeatIndex","TargetConcept"
"8fb851c2-0e27-4f7f-9a9a-4d0015c5d9a4","1-7373bb6f366f3bdd083ca1f03aeedf7b","Corredor IESB","15/04/24,03:08",0.63,0.56,0.31,0.04,0.03,0.11,0.01,0.25,0.01,3.66,27.6,92,"Boa",0,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"8fc102b2-044f-440a-b772-d3f5d7c215a4","1-d682013f2b09879c427005f2c14fec01","Corredor IESB","13/04/24,21:15",0.24,0.17,0.11,0.01,0.01,0.03,0,0.08,0,3.92,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"8fc3506e-7c9f-498e-b60b-70fc9e8b648c","1-cfcc5b172fa55c3394c75fbec5309388","Laboratorio de neurociencias  e comportamento","13/04/24,04:39",2.43,2.91,1.24,2.02,0.77,1.75,0.31,2.84,0.26,4.45,24.8,74,"Boa",4.444444444444445,8.88888888888889,1.6,20.458,"Não encontrado"
"8fe814ad-e395-41b2-8dd0-e37fb28d529d","1-35501e96a52b505db9776e44e2abb493","Corredor IESB","13/04/24,00:21",1.14,1.16,0.57,0.12,0.08,0.23,0.03,0.49,0.02,3.72,29.3,88,"Boa",4.444444444444445,0,1.6,37.67620070633688,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"8ff61bae-f347-42ad-ac22-bd922bc09122","1-a82cde70b5cdb2dff202a326a2cd2967","Corredor IESB","14/04/24,09:15",1.26,1.32,0.63,0.15,0.1,0.27,0.03,0.56,0.03,3.76,26.2,89,"Boa",4.444444444444445,0,1.6,22.703000000000003,"Não encontrado"
"9000ada7-187c-44fa-b6e7-f3fdc4301065","1-b496bdf5544fa6d389e3b001b6b70b77","Corredor IESB","09/04/24,13:05",3.33,4.25,1.71,0.94,0.42,1.01,0.16,1.76,0.14,4.54,29.3,84,"Boa",8.88888888888889,4.444444444444445,2,36.565652331023216,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"900d5c17-f1f4-4004-85b5-3ca4a1a207b5","1-d99db784452d0bffcaa48bce25b8e63c","Corredor IESB","13/04/24,01:02",0.37,0.3,0.18,0.02,0.01,0.05,0,0.13,0,3.62,28.9,90,"Boa",0,0,1.6,36.89863923641993,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90115dd2-d683-4a9b-9644-91a7c26a4db4","1-8c284b807f5ac710b4140d4d4df93542","Laboratorio de neurociencias  e comportamento","12/04/24,15:57",8.41,13.07,4.44,79.12,14.94,25.17,7.58,28.47,6.08,6.28,26.2,68,"Péssima",17.77777777777778,400,2.4000000000000004,21.716000000000005,"Não encontrado"
"901a81c0-915b-4449-aaaa-2c73bad02af8","1-d1fb1a5a7aa6f428a0818afd749f8f0f","Corredor IESB","13/04/24,22:57",0.34,0.27,0.16,0.01,0.01,0.05,0,0.13,0,3.6,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"901e7782-c6b0-437c-9f17-0830198fe2b7","1-1d131b89ed9b4b3955950d6e1ae9bdaa","Corredor IESB","13/04/24,06:48",0.83,0.79,0.41,0.07,0.05,0.15,0.02,0.35,0.02,3.68,26.7,89,"Boa",0,0,1.6,30.12085130417625,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"90336b3e-ea0c-4c9f-8e16-f433037fa9b9","1-a56a517dac3e441aca9dc12a7862955d","Laboratorio de neurociencias  e comportamento","13/04/24,01:26",2.71,3.32,1.39,8.71,2.51,5.06,1.1,7.12,0.92,4.79,28,74,"Boa",4.444444444444445,40,2,31.213585699067245,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"903aff1a-9c15-4f92-8b7b-1ec8b1009e33","1-4ae7f1c8e4d454e29d9e2fa77f4f8b79","Corredor IESB","14/04/24,00:41",0.26,0.19,0.13,0.01,0.01,0.03,0,0.09,0,3.6,28,91,"Boa",0,0,1.6,34.23637889946828,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"9045ba2b-0853-40b5-9886-6ae504a5e9f0","1-0e78a57ce670552f16b50dcbdc9fc2a1","Laboratorio de neurociencias  e comportamento","09/04/24,16:47",4.4,5.97,2.29,110.09,19.5,32,10.12,35.04,8.06,3.61,26.2,69,"Péssima",8.88888888888889,400,1.6,21.763,"Não encontrado"
"905977e9-9ccd-47f0-b4ee-bb7ef33af269","1-72199a870f68ffc4aa950a97b79d71fa","Corredor IESB","12/04/24,16:00",3.11,3.91,1.6,0.69,0.32,0.8,0.12,1.44,0.1,4.21,30.5,83,"Boa",8.88888888888889,4.444444444444445,1.6,40.21328809704585,"Perigo:  cãibras e exaustão pelo calor são prováveis; a insolação é provável com atividade contínua."
"905fc2d2-661c-49ba-9763-82ee34138cf6","1-5079fa6f30feeb20590504b8057cc235","Laboratorio de neurociencias  e comportamento","13/04/24,04:03",2.84,3.51,1.46,2.32,0.86,1.93,0.35,3.1,0.3,4.67,24.8,74,"Boa",4.444444444444445,8.88888888888889,2,20.458,"Não encontrado"
"908869e2-b01c-4abb-9ff5-691db6e95543","1-6505d438bf83fd4e5d11e1f400b141fd","Corredor IESB","14/04/24,06:31",0.9,0.87,0.45,0.08,0.06,0.17,0.02,0.37,0.02,3.75,27.1,89,"Boa",0,0,1.6,31.190853480816234,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"908ca9d5-242c-46b1-96a1-a17c5c810fe2","1-e829e2637569e2420b4a88d7752806dd","Laboratorio de neurociencias  e comportamento","09/04/24,13:40",4.09,5.45,2.12,57.93,11.61,20.07,5.77,23.41,4.66,3.43,25.3,69,"Péssima",8.88888888888889,400,1.2000000000000002,20.772999999999996,"Não encontrado"
"90a16bdc-4a17-4ff1-bb15-fd284925ea76","1-ed64c3c92dcc5505d8451ee607b5a2eb","Corredor IESB","13/04/24,19:00",0.31,0.24,0.15,0.01,0.01,0.04,0,0.11,0,3.96,28,91,"Boa",0,0,1.6,34.23637889946828,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90a2d532-1bf8-4d77-891b-4bf8a07ca66e","1-67421bcdcf134dd768ef3190f2c6ff23","Corredor IESB","14/04/24,22:34",0.66,0.6,0.33,0.04,0.04,0.11,0.01,0.26,0.01,3.65,27.6,92,"Boa",0,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90a705e6-6e54-4ee0-a8a8-fb7c9d6e551d","1-94c2de7c99675a628cd351c6145a1b92","Corredor IESB","13/04/24,04:09",1.64,1.8,0.83,0.24,0.14,0.37,0.05,0.75,0.04,3.82,26.7,89,"Boa",4.444444444444445,0,1.6,30.12085130417625,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"90aa229c-a8ab-483a-afad-eaec5187201c","1-4386c650c6bf789f7c8b70062bd191cd","Corredor IESB","13/04/24,05:55",0.7,0.64,0.34,0.05,0.04,0.12,0.01,0.28,0.01,3.67,26.2,90,"Boa",0,0,1.6,22.750000000000004,"Não encontrado"
"90ae82b6-52a8-4622-b43c-dbdde17f82e0","1-8178744f384f0a63d710fb71c3ec6e46","Corredor IESB","14/04/24,12:25",1,0.99,0.5,0.1,0.07,0.2,0.02,0.44,0.02,3.76,27.1,90,"Boa",4.444444444444445,0,1.6,31.37217766961999,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"90afc5e3-b6ef-46ee-9887-fb6f14501590","1-14a156ea47894c320a2cb667c2e6ad6e","Corredor IESB","13/04/24,12:57",0.36,0.29,0.18,0.01,0.01,0.05,0,0.13,0,3.94,28.5,88,"Boa",0,0,1.6,35.079260626976854,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90cca8bf-307d-4cc7-a8b6-6f0baded50d7","1-02d96862893cfb87d67a13e28a692901","Corredor IESB","14/04/24,23:40",0.97,0.96,0.48,0.09,0.06,0.19,0.02,0.41,0.02,3.71,28.5,89,"Boa",0,0,1.6,35.329391939696286,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90e437ef-d96b-4823-8eae-90b9b9fe99b0","1-e3d207ae81826c03682642e07424b803","Corredor IESB","13/04/24,08:08",0.53,0.46,0.26,0.03,0.03,0.08,0.01,0.2,0.01,3.65,26.7,90,"Boa",0,0,1.6,30.282880654899976,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"90eb0fe9-5451-43b3-993c-760780cd1f2b","1-e1efc1e0fba69c49481dc26188d53958","Corredor IESB","13/04/24,15:20",0.95,0.93,0.47,0.09,0.06,0.18,0.02,0.4,0.02,4.03,29.8,84,"Boa",0,0,1.6,38.17329096512324,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"90f4f5cf-9bc2-4851-babe-ebc5ae562f21","1-b69240ab6ee3a6b47017c179f28af545","Corredor IESB","14/04/24,00:49",0.26,0.2,0.13,0.01,0.01,0.03,0,0.09,0,3.58,28,91,"Boa",0,0,1.6,34.23637889946828,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"91053015-d589-4df2-b9c5-878227dc6d3a","1-49dfaa0d0685278470063194e1be8f4d","Corredor IESB","14/04/24,14:58",1.36,1.44,0.68,0.17,0.11,0.29,0.04,0.61,0.03,3.76,28.5,84,"Boa",4.444444444444445,0,1.6,34.14756143054329,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"9107149b-ea0e-46a2-8f70-b967d5d4da18","1-17808b21c00ac7e1a2c81bbcfbb076c9","Corredor IESB","13/04/24,12:35",0.29,0.22,0.14,0.01,0.01,0.04,0,0.1,0,3.58,28.5,88,"Boa",0,0,1.6,35.079260626976854,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"911bd761-6d0c-4881-aa79-d363a3c5698b","1-73db698b7f3f30a4d63510686648d973","Corredor IESB","13/04/24,16:07",1.02,1.02,0.51,0.1,0.07,0.2,0.02,0.43,0.02,4.03,28.9,89,"Boa",4.444444444444445,0,1.6,36.62426888241617,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"911e1fb8-f729-4bcf-9f15-ba60b5429ec2","1-f46cbbed6dee0760827a66c84fb95991","Corredor IESB","13/04/24,11:08",0.7,0.64,0.34,0.05,0.04,0.11,0.01,0.27,0.01,3.67,28,88,"Boa",0,0,1.6,33.55665353147683,"Não encontrado"
"9127dc86-c236-4d5a-b980-a9cfa751c5d5","1-5f09becb8dfad0d934fd4a53ff0284ba","Corredor IESB","15/04/24,02:53",0.83,0.79,0.41,0.07,0.05,0.15,0.02,0.34,0.01,3.71,27.6,91,"Boa",0,0,1.6,33.0126670252282,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"913d2986-fcd4-482f-857b-90c4ddc3c945","1-1e975b4b59de77addaca122097e0d334","Corredor IESB","14/04/24,10:58",0.75,0.69,0.37,0.06,0.04,0.13,0.01,0.3,0.01,3.69,25.8,92,"Boa",0,0,1.6,22.403999999999996,"Não encontrado"
"914bd08f-67e1-4fdb-b40d-fbb9ee312d43","1-1a1d690ab52f02d8ebf70df497723c70","Corredor IESB","12/04/24,21:39",2.47,2.96,1.26,0.52,0.26,0.65,0.09,1.21,0.08,3.85,30.2,85,"Boa",4.444444444444445,4.444444444444445,1.6,39.830483206524974,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"91516239-a749-4605-b01c-8a2b15f96de1","1-b5cc145bd0cda4c4ba278ccbe2b3eb1f","Corredor IESB","14/04/24,21:50",1.41,1.5,0.71,0.19,0.11,0.31,0.04,0.63,0.03,3.75,28.5,88,"Boa",4.444444444444445,0,1.6,35.079260626976854,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"916d134c-dca9-4710-8f1c-44ec9ba38a8f","1-560c939325bcdec53adf8d063e17b7e6","Corredor IESB","13/04/24,23:31",0.23,0.16,0.11,0.01,0.01,0.03,0,0.08,0,3.65,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"918b147b-2ff2-4b30-99c4-073963070393","1-97b7dcce4f4401a3b2183771435974b1","Corredor IESB","14/04/24,00:35",0.25,0.18,0.12,0.01,0.01,0.03,0,0.09,0,3.59,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"91938afb-eb02-453d-9b93-e71c4cd43394","1-e47c3dba3e26c17b0e214421efd20c98","Corredor IESB","14/04/24,11:53",0.92,0.9,0.46,0.08,0.06,0.17,0.02,0.38,0.02,3.71,26.2,91,"Boa",0,0,1.6,22.797000000000004,"Não encontrado"
"91a69c73-3258-4311-b823-8b2a3ad55fd4","1-a883de745177b6fd59111c95e5a3e9f5","Laboratorio de neurociencias  e comportamento","12/04/24,20:22",2.89,3.58,1.48,3.3,1.15,2.5,0.47,3.87,0.4,5.03,25.8,72,"Boa",4.444444444444445,13.333333333333334,2,21.464,"Não encontrado"
"91aaa46b-2e71-4c11-bc1b-8288199f279c","1-9262bf0976b5463d73b0b1dd64ef908a","Corredor IESB","14/04/24,02:02",0.48,0.41,0.24,0.02,0.02,0.07,0.01,0.18,0.01,3.64,27.6,93,"Boa",0,0,1.6,33.43365843565779,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"91bdeb1b-b82e-4dbc-9e58-b3241fdb8530","1-810c492d65d7050854c3a9f41824a9fb","Corredor IESB","13/04/24,23:34",0.22,0.16,0.11,0.01,0.01,0.03,0,0.07,0,3.6,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"91ce104f-c49d-46d7-aafe-5799d030568e","1-90cbdc6e9fb94dd0a3dc5a526aab2742","Corredor IESB","12/04/24,19:33",2.49,2.99,1.27,0.52,0.26,0.65,0.09,1.21,0.08,3.82,30.8,82,"Boa",4.444444444444445,4.444444444444445,1.6,40.90117305117287,"Perigo:  cãibras e exaustão pelo calor são prováveis; a insolação é provável com atividade contínua."
"91d4f27d-ac43-4ca5-8816-6435671d7cdf","1-ed6475c1cc3e2d969b07b817b5bedd9b","Corredor IESB","13/04/24,02:29",1.6,1.75,0.81,0.22,0.13,0.35,0.04,0.7,0.04,3.78,26.2,89,"Boa",4.444444444444445,0,1.6,22.703000000000003,"Não encontrado"
"91ee5fa0-dbf0-43c2-b1ff-5e3fc2d12c28","1-06137fd2a5d18ad772b029f1ce696d22","Corredor IESB","14/04/24,02:22",0.4,0.33,0.2,0.02,0.02,0.05,0,0.14,0,3.65,28,91,"Boa",0,0,1.6,34.23637889946828,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92022c77-bae0-4fac-9404-b7db07405d82","1-bacb02992b1f16ce4a8cee27fef11a9c","Corredor IESB","15/04/24,04:30",0.14,0.09,0.06,0,0,0.01,0,0.04,0,3.53,27.6,92,"Boa",0,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92039ad7-c602-458d-ad51-8230972e8447","1-cb450d78950814c84f070c50ef6bcc3f","Corredor IESB","09/04/24,17:46",1.6,1.76,0.81,0.21,0.13,0.34,0.04,0.69,0.04,4.35,29.8,85,"Boa",4.444444444444445,0,1.6,38.46187163852505,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"920ac8b9-e223-47bf-828c-21a8d439f6e9","1-3099e7c42b1d61c2327c60e0c8a01a27","Laboratorio de neurociencias  e comportamento","09/04/24,16:31",3.76,4.93,1.94,82.61,15.47,25.97,7.87,29.26,6.31,3.35,26.2,69,"Péssima",8.88888888888889,400,1.2000000000000002,21.763,"Não encontrado"
"920df201-1c62-4434-950f-80e625196f6f","1-111fa2fce585a96a146a62fee3b60cd7","Corredor IESB","14/04/24,19:53",1.87,2.11,0.95,0.31,0.17,0.45,0.06,0.87,0.05,3.82,29.8,83,"Boa",4.444444444444445,0,1.6,37.88873613360583,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"920ffbef-ec79-491c-94ed-9b7732d0f8ad","1-d868f1ef8ca8c9b71cda7e71c0b099a5","Laboratorio de neurociencias  e comportamento","09/04/24,13:52",4.19,5.61,2.17,82.13,15.39,25.86,7.83,29.15,6.28,3.49,25.8,69,"Péssima",8.88888888888889,400,1.2000000000000002,21.322999999999997,"Não encontrado"
"9253e138-5516-4567-adfb-ff5729b787b9","1-d1949bee8cfc9a6b371eba1bfacb0699","Laboratorio de neurociencias  e comportamento","12/04/24,18:05",2.87,3.56,1.47,16.62,4.23,8.09,1.93,10.68,1.6,4.9,25.8,68,"Péssima",4.444444444444445,206.85294117647058,2,21.276,"Não encontrado"
"9255653a-4cd1-4a29-bfaf-772589781473","1-e664680eeee1b6155f3f9c2e3c068251","Corredor IESB","15/04/24,00:17",1.11,1.13,0.56,0.12,0.08,0.22,0.03,0.47,0.02,3.74,27.6,92,"Boa",4.444444444444445,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"9257d0c0-b039-4e11-83cf-7085cbafc65d","1-ed17b6b5525690f87c6aceb080c918d4","Laboratorio de neurociencias  e comportamento","12/04/24,19:14",2.71,3.31,1.39,7.21,2.16,4.41,0.93,6.32,0.78,4.68,26.2,69,"Boa",4.444444444444445,31.111111111111114,2,21.763,"Não encontrado"
"926a5029-d4d5-410c-8458-152941c8851d","1-d3b9140ef45a18170afb35785f6f9130","Corredor IESB","12/04/24,23:07",1.06,1.07,0.53,0.11,0.07,0.21,0.02,0.45,0.02,3.73,29.8,88,"Boa",4.444444444444445,0,1.6,39.39976871003689,"Não encontrado"
"926f83b8-2fa0-4dcb-8517-4f83e1db459d","1-d26e82ab6b430afc8eaa7a1dc7deff82","Corredor IESB","14/04/24,22:24",0.66,0.6,0.33,0.05,0.04,0.11,0.01,0.26,0.01,3.67,28,90,"Boa",0,0,1.6,34.007644248360016,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"9286fcfa-4893-44fe-80b3-ae287429dd67","1-08b2ad92bf031c2994025ee9a83535df","Corredor IESB","14/04/24,21:35",1.39,1.47,0.7,0.18,0.11,0.3,0.04,0.62,0.03,3.75,28.9,88,"Boa",4.444444444444445,0,1.6,36.35299701641676,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"928a64bd-264b-4b0d-96f8-2fc175023fb9","1-8d2b89926e533339ec85e645145560a2","Corredor IESB","13/04/24,01:04",0.39,0.31,0.19,0.02,0.02,0.05,0,0.14,0,3.63,28.9,90,"Boa",0,0,1.6,36.89863923641993,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"929d3e5b-d831-4cc3-8a0c-5cfe6796fab0","1-d03adaedd4a6758e82243897ee621919","Laboratorio de neurociencias  e comportamento","13/04/24,04:08",2.6,3.15,1.33,2.21,0.83,1.87,0.33,3.01,0.28,4.55,25.3,74,"Boa",4.444444444444445,8.88888888888889,2,21.008,"Não encontrado"
"929e5292-e834-4c80-a7f8-e26eb8a2fec2","1-e1c2c22d69cee4abc63bc23c2a4da4cb","Corredor IESB","13/04/24,14:36",0.81,0.77,0.4,0.07,0.05,0.15,0.02,0.33,0.01,4.02,28.9,86,"Boa",0,0,1.6,35.819748748431174,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92a0993e-b61b-454e-abb3-cd59bd07d53f","1-bd333c93100952b9c1f5afdaa0082679","Corredor IESB","12/04/24,22:08",1.99,2.28,1.01,0.32,0.18,0.46,0.06,0.9,0.06,3.82,30.2,86,"Boa",4.444444444444445,0,1.6,40.16064580581122,"Não encontrado"
"92a74785-5b22-49c7-a91d-498cfdf0da67","1-7b951b9146e029c9c9675fb8ff959977","Corredor IESB","15/04/24,03:59",0.57,0.5,0.28,0.03,0.03,0.09,0.01,0.22,0.01,3.65,27.6,92,"Boa",0,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92db88fd-7402-4318-82c8-a2fd5e452f42","1-5f6d10d0ff09cd02beaea27e45b0ee94","Corredor IESB","12/04/24,21:10",2.42,2.9,1.24,0.49,0.25,0.63,0.09,1.17,0.08,3.84,30.2,84,"Boa",4.444444444444445,0,1.6,39.51275488112322,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92e3c25d-7222-400c-893b-039a8ea60534","1-a03a5344ce57a782b569b0d915da2f9a","Laboratorio de neurociencias  e comportamento","12/04/24,17:34",2.95,3.68,1.52,15.33,3.97,7.63,1.8,10.16,1.49,4.68,25.3,67,"Muito Ruim",8.88888888888889,200,2,20.679,"Não encontrado"
"92eaebd9-154c-43da-9386-34a8d3c005f3","1-064df0738635f4b8f397f28017f0903d","Corredor IESB","13/04/24,21:20",0.33,0.26,0.16,0.01,0.01,0.04,0,0.12,0,3.92,28,92,"Boa",0,0,1.6,34.46727307902088,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92f7fff4-edf2-4f7f-b22a-bc26a9d3a5cf","1-1bb3db847b8830a070918b16d47f01c1","Corredor IESB","14/04/24,01:18",0.36,0.29,0.17,0.02,0.02,0.05,0,0.13,0,3.64,28,91,"Boa",0,0,1.6,34.23637889946828,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"92fccb0c-833c-4d69-bdb7-6dfca986f953","1-21bc4f24e42ef776f5c414af96db079d","Corredor IESB","14/04/24,11:10",0.71,0.65,0.35,0.05,0.04,0.13,0.01,0.29,0.01,3.69,25.9,92,"Boa",0,0,1.6,22.514000000000003,"Não encontrado"
"92fe6060-86ab-497d-a4cf-d72425744a67","1-e3532b0bbff63a16a3cc1afdcc78b137","Corredor IESB","13/04/24,01:19",0.93,0.91,0.47,0.08,0.06,0.17,0.02,0.37,0.02,3.72,29.3,89,"Boa",0,0,1.6,37.96911799537624,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"9306f3fa-705a-4d5b-9c41-d249cb921c4a","1-fb3ac96af70a23acc144fa52a886dcdd","Corredor IESB","13/04/24,00:25",1.17,1.2,0.59,0.12,0.08,0.23,0.03,0.49,0.02,3.72,28.9,89,"Boa",4.444444444444445,0,1.6,36.62426888241617,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"930d6f46-83f5-4e02-ab1f-fc702b357ed1","1-c223ca9e35a47c3673914217e168e90d","Corredor IESB","14/04/24,07:47",0.97,0.95,0.48,0.09,0.06,0.19,0.02,0.41,0.02,3.76,26.2,89,"Boa",0,0,1.6,22.703000000000003,"Não encontrado"
"9310a2fe-aa45-4a0e-b3d9-0b8bc0906b7a","1-e71703d9b275b1b023c94988cc8a7144","Corredor IESB","12/04/24,17:30",3.09,3.89,1.59,0.72,0.33,0.82,0.12,1.48,0.11,3.88,30.8,83,"Boa",8.88888888888889,4.444444444444445,1.6,41.25350143200585,"Perigo:  cãibras e exaustão pelo calor são prováveis; a insolação é provável com atividade contínua."
"9311f583-12e9-4f77-ae2b-d2a0e681ff9e","1-0f31df140fdfdd87526c019fb338063f","Corredor IESB","14/04/24,16:53",1.76,1.97,0.89,0.28,0.16,0.41,0.05,0.82,0.05,3.81,29.3,82,"Boa",4.444444444444445,0,1.6,36.07045061187284,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"93326f43-759a-432a-91dd-20db1201c178","1-8facb8b4ea9b8af94cb1635d2679ad5b","Laboratorio de neurociencias  e comportamento","12/04/24,17:06",3.08,3.87,1.58,19.42,4.8,9.07,2.22,11.78,1.83,4.68,25.8,68,"Péssima",8.88888888888889,218.55882352941177,2,21.276,"Não encontrado"
"934c35bc-fc6d-46bc-b0cc-b5906a0b5351","1-d7b41fb011b833210d0a97e267f63eb2","Corredor IESB","14/04/24,15:37",1.64,1.8,0.83,0.25,0.14,0.39,0.05,0.77,0.04,3.77,28.9,82,"Boa",4.444444444444445,0,1.6,34.8924340685128,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"934e6ce9-09c6-4497-87c7-e13bf991410e","1-da87685bac7c7bc91da0fe3ca0d747ee","Laboratorio de neurociencias  e comportamento","12/04/24,22:19",2.74,3.35,1.4,8.88,2.55,5.13,1.12,7.2,0.93,5.06,27.6,73,"Boa",4.444444444444445,40,2,30.25667213615381,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"9365ee5d-8583-410c-aac6-7ed7ebc400fe","1-9a6cc556ad317674250c8b8f0ee596e3","Corredor IESB","15/04/24,00:09",1.16,1.19,0.58,0.14,0.09,0.25,0.03,0.53,0.03,3.74,27.6,92,"Boa",4.444444444444445,0,1.6,33.2222934865408,"Cuidado extremo:  cãibras e exaustão pelo calor são possíveis. A atividade contínua pode resultar em insolação."
"93670776-6cf2-40d0-b8cc-a0202001b4d4","1-7f31f7e55c66091dad556b56a30170e5","Laboratorio de neurociencias  e comportamento","13/04/24,00:11",2.7,3.3,1.38,8.09,2.37,4.8,1.03,6.8,0.86,4.82,28,73,"Boa",4.444444444444445,35.55555555555556,2,31.073563031513835,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
"93712e3f-c7b8-4eee-adfb-10b314e13cfe","1-4b91abe90168bd16a10ee8ac307b4d5e","Laboratorio de neurociencias  e comportamento","12/04/24,21:17",2.82,3.47,1.44,7.59,2.25,4.58,0.97,6.53,0.82,5.63,27.6,72,"Boa",4.444444444444445,35.55555555555556,2.4000000000000004,30.14007694312481,"Cuidado: a fadiga é possível com exposição e atividade prolongadas. A atividade contínua pode resultar em cãibras causadas pelo calor."
